date,closing_price,prev_price_diff,opening_price,high_price,low_price,volume,company_name
2013.10.21,"1,464,000","8,000","1,475,000","1,489,000","1,454,000","142,521",삼성전자
2013.10.18,"1,472,000","9,000","1,472,000","1,475,000","1,463,000","157,043",삼성전자
2013.10.17,"1,463,000","13,000","1,460,000","1,468,000","1,454,000","181,987",삼성전자
2013.10.16,"1,450,000","7,000","1,469,000","1,469,000","1,445,000","160,212",삼성전자
2013.10.15,"1,457,000","19,000","1,450,000","1,457,000","1,445,000","200,473",삼성전자
2013.10.14,"1,438,000","5,000","1,448,000","1,449,000","1,438,000","147,474",삼성전자
2013.10.11,"1,443,000","13,000","1,440,000","1,447,000","1,436,000","225,083",삼성전자
2013.10.10,"1,430,000",0,"1,421,000","1,432,000","1,421,000","276,380",삼성전자
2013.10.08,"1,430,000","6,000","1,417,000","1,433,000","1,417,000","210,920",삼성전자
2013.10.07,"1,436,000","18,000","1,437,000","1,437,000","1,425,000","204,565",삼성전자
2013.10.04,"1,418,000",0,"1,438,000","1,442,000","1,414,000","315,074",삼성전자
2013.10.02,"1,418,000","36,000","1,398,000","1,425,000","1,390,000","351,727",삼성전자
2013.10.01,"1,382,000","15,000","1,380,000","1,383,000","1,360,000","195,463",삼성전자
2013.09.30,"1,367,000","1,000","1,366,000","1,382,000","1,360,000","233,018",삼성전자
2013.09.27,"1,366,000","6,000","1,375,000","1,377,000","1,363,000","232,265",삼성전자
2013.09.26,"1,372,000","8,000","1,364,000","1,372,000","1,356,000","207,494",삼성전자
2013.09.25,"1,364,000","9,000","1,367,000","1,374,000","1,351,000","223,529",삼성전자
2013.09.24,"1,373,000","13,000","1,342,000","1,379,000","1,338,000","302,778",삼성전자
2013.09.23,"1,360,000","26,000","1,365,000","1,381,000","1,353,000","487,258",삼성전자
2013.09.17,"1,386,000","39,000","1,420,000","1,420,000","1,381,000","343,627",삼성전자
2013.09.16,"1,425,000","19,000","1,423,000","1,425,000","1,411,000","234,214",삼성전자
2013.09.13,"1,406,000","4,000","1,409,000","1,410,000","1,396,000","245,630",삼성전자
2013.09.12,"1,410,000","8,000","1,405,000","1,424,000","1,395,000","436,108",삼성전자
2013.09.11,"1,402,000","6,000","1,398,000","1,402,000","1,385,000","267,060",삼성전자
2013.09.10,"1,396,000","23,000","1,369,000","1,396,000","1,368,000","294,353",삼성전자
2013.09.09,"1,373,000","4,000","1,371,000","1,375,000","1,363,000","185,831",삼성전자
2013.09.06,"1,369,000","4,000","1,370,000","1,375,000","1,358,000","238,759",삼성전자
2013.09.05,"1,365,000","25,000","1,370,000","1,371,000","1,358,000","302,002",삼성전자
2013.09.04,"1,340,000","3,000","1,330,000","1,354,000","1,321,000","218,401",삼성전자
2013.09.03,"1,337,000","14,000","1,364,000","1,364,000","1,326,000","235,970",삼성전자
2013.09.02,"1,351,000","17,000","1,368,000","1,371,000","1,350,000","201,632",삼성전자
2013.08.30,"1,368,000","24,000","1,360,000","1,368,000","1,351,000","342,716",삼성전자
2013.08.29,"1,344,000","35,000","1,317,000","1,348,000","1,314,000","326,300",삼성전자
2013.08.28,"1,309,000","5,000","1,284,000","1,310,000","1,284,000","189,851",삼성전자
2013.08.27,"1,304,000","4,000","1,307,000","1,309,000","1,295,000","182,616",삼성전자
2013.08.26,"1,300,000","5,000","1,301,000","1,305,000","1,296,000","230,393",삼성전자
2013.08.23,"1,295,000","40,000","1,280,000","1,300,000","1,271,000","344,068",삼성전자
2013.08.22,"1,255,000","1,000","1,250,000","1,267,000","1,245,000","239,697",삼성전자
2013.08.21,"1,256,000","13,000","1,265,000","1,282,000","1,256,000","246,921",삼성전자
2013.08.20,"1,269,000","17,000","1,296,000","1,305,000","1,269,000","284,619",삼성전자
2013.08.19,"1,286,000","9,000","1,286,000","1,296,000","1,280,000","129,997",삼성전자
2013.08.16,"1,295,000","5,000","1,286,000","1,301,000","1,282,000","228,332",삼성전자
2013.08.14,"1,300,000","10,000","1,289,000","1,300,000","1,285,000","260,102",삼성전자
2013.08.13,"1,290,000","58,000","1,244,000","1,290,000","1,242,000","418,589",삼성전자
2013.08.12,"1,232,000","2,000","1,230,000","1,248,000","1,225,000","202,812",삼성전자
2013.08.09,"1,230,000","13,000","1,229,000","1,241,000","1,220,000","241,604",삼성전자
2013.08.08,"1,217,000","5,000","1,213,000","1,235,000","1,213,000","358,216",삼성전자
2013.08.07,"1,222,000","32,000","1,237,000","1,240,000","1,222,000","315,562",삼성전자
2013.08.06,"1,254,000","20,000","1,245,000","1,272,000","1,245,000","289,874",삼성전자
2013.08.05,"1,274,000","12,000","1,283,000","1,283,000","1,274,000","161,597",삼성전자
2013.08.02,"1,286,000","6,000","1,293,000","1,300,000","1,282,000","224,827",삼성전자
2013.08.01,"1,280,000",0,"1,285,000","1,288,000","1,274,000","181,178",삼성전자
2013.07.31,"1,280,000","10,000","1,280,000","1,290,000","1,279,000","254,710",삼성전자
2013.07.30,"1,290,000","7,000","1,277,000","1,295,000","1,277,000","188,507",삼성전자
2013.07.29,"1,283,000","20,000","1,291,000","1,300,000","1,279,000","236,437",삼성전자
2013.07.26,"1,303,000","12,000","1,314,000","1,319,000","1,299,000","272,391",삼성전자
2013.07.25,"1,315,000",0,"1,317,000","1,322,000","1,308,000","169,913",삼성전자
2013.07.24,"1,315,000","8,000","1,307,000","1,317,000","1,295,000","175,453",삼성전자
2013.07.23,"1,307,000","34,000","1,273,000","1,307,000","1,272,000","238,978",삼성전자
2013.07.22,"1,273,000",0,"1,280,000","1,289,000","1,265,000","207,023",삼성전자
2013.07.19,"1,273,000","19,000","1,288,000","1,295,000","1,264,000","325,426",삼성전자
2013.07.18,"1,292,000","28,000","1,325,000","1,325,000","1,292,000","314,084",삼성전자
2013.07.17,"1,320,000","22,000","1,301,000","1,330,000","1,286,000","246,046",삼성전자
2013.07.16,"1,298,000","15,000","1,318,000","1,321,000","1,290,000","186,019",삼성전자
2013.07.15,"1,313,000","1,000","1,315,000","1,319,000","1,285,000","192,592",삼성전자
2013.07.12,"1,312,000",0,"1,320,000","1,324,000","1,301,000","227,826",삼성전자
2013.07.11,"1,312,000","64,000","1,251,000","1,312,000","1,251,000","415,767",삼성전자
2013.07.10,"1,248,000","11,000","1,245,000","1,252,000","1,237,000","346,113",삼성전자
2013.07.09,"1,237,000","11,000","1,230,000","1,250,000","1,229,000","393,899",삼성전자
2013.07.08,"1,226,000","41,000","1,250,000","1,258,000","1,209,000","529,603",삼성전자
2013.07.05,"1,267,000","50,000","1,286,000","1,315,000","1,260,000","607,656",삼성전자
2013.07.04,"1,317,000","16,000","1,302,000","1,317,000","1,296,000","180,853",삼성전자
2013.07.03,"1,301,000","34,000","1,334,000","1,339,000","1,295,000","256,441",삼성전자
2013.07.02,"1,335,000","9,000","1,340,000","1,352,000","1,330,000","204,289",삼성전자
2013.07.01,"1,326,000","16,000","1,334,000","1,346,000","1,322,000","256,519",삼성전자
2013.06.28,"1,342,000","3,000","1,350,000","1,350,000","1,329,000","419,225",삼성전자
2013.06.27,"1,339,000","78,000","1,295,000","1,344,000","1,286,000","515,123",삼성전자
2013.06.26,"1,261,000","36,000","1,301,000","1,305,000","1,245,000","635,024",삼성전자
2013.06.25,"1,297,000","16,000","1,301,000","1,318,000","1,288,000","415,499",삼성전자
2013.06.24,"1,313,000","12,000","1,350,000","1,350,000","1,313,000","316,958",삼성전자
2013.06.21,"1,325,000","4,000","1,294,000","1,333,000","1,290,000","553,556",삼성전자
2013.06.20,"1,329,000","40,000","1,343,000","1,348,000","1,326,000","356,359",삼성전자
2013.06.19,"1,369,000","18,000","1,382,000","1,385,000","1,364,000","205,405",삼성전자
2013.06.18,"1,387,000","21,000","1,368,000","1,387,000","1,360,000","220,861",삼성전자
2013.06.17,"1,366,000","3,000","1,370,000","1,378,000","1,365,000","235,169",삼성전자
2013.06.14,"1,369,000","12,000","1,365,000","1,377,000","1,357,000","351,167",삼성전자
2013.06.13,"1,357,000","28,000","1,380,000","1,397,000","1,357,000","670,197",삼성전자
2013.06.12,"1,385,000","4,000","1,378,000","1,403,000","1,362,000","457,753",삼성전자
2013.06.11,"1,389,000","36,000","1,411,000","1,419,000","1,378,000","692,260",삼성전자
2013.06.10,"1,425,000","2,000","1,420,000","1,443,000","1,414,000","533,554",삼성전자
2013.06.07,"1,427,000","94,000","1,475,000","1,485,000","1,424,000","1,085,816",삼성전자
2013.06.05,"1,521,000","19,000","1,549,000","1,553,000","1,521,000","271,813",삼성전자
2013.06.04,"1,540,000","8,000","1,533,000","1,542,000","1,521,000","169,932",삼성전자
2013.06.03,"1,532,000","6,000","1,536,000","1,559,000","1,528,000","206,189",삼성전자
2013.05.31,"1,538,000","6,000","1,546,000","1,559,000","1,537,000","360,501",삼성전자
2013.05.30,"1,544,000","32,000","1,518,000","1,549,000","1,512,000","455,560",삼성전자
2013.05.29,"1,512,000","28,000","1,484,000","1,523,000","1,483,000","295,211",삼성전자
2013.05.28,"1,484,000","5,000","1,481,000","1,496,000","1,481,000","231,761",삼성전자
2013.05.27,"1,489,000","3,000","1,490,000","1,499,000","1,487,000","122,928",삼성전자
2013.05.24,"1,486,000","2,000","1,487,000","1,494,000","1,472,000","203,812",삼성전자
2013.05.23,"1,484,000","25,000","1,492,000","1,502,000","1,484,000","239,883",삼성전자
2013.05.22,"1,509,000","17,000","1,504,000","1,510,000","1,491,000","198,462",삼성전자
2013.05.21,"1,492,000","5,000","1,510,000","1,510,000","1,485,000","232,008",삼성전자
2013.05.20,"1,497,000","11,000","1,502,000","1,512,000","1,496,000","245,777",삼성전자
2013.05.16,"1,508,000","8,000","1,501,000","1,514,000","1,500,000","293,151",삼성전자
2013.05.15,"1,500,000",0,"1,485,000","1,500,000","1,484,000","211,896",삼성전자
2013.05.14,"1,500,000","23,000","1,487,000","1,500,000","1,483,000","180,053",삼성전자
2013.05.13,"1,477,000","1,000","1,471,000","1,480,000","1,462,000","175,002",삼성전자
2013.05.10,"1,476,000","39,000","1,514,000","1,514,000","1,476,000","235,897",삼성전자
2013.05.09,"1,515,000","27,000","1,490,000","1,520,000","1,489,000","216,123",삼성전자
2013.05.08,"1,488,000","5,000","1,493,000","1,498,000","1,479,000","298,439",삼성전자
2013.05.07,"1,493,000","21,000","1,508,000","1,508,000","1,491,000","228,690",삼성전자
2013.05.06,"1,514,000","21,000","1,540,000","1,540,000","1,512,000","173,086",삼성전자
2013.05.03,"1,535,000","7,000","1,535,000","1,537,000","1,521,000","131,181",삼성전자
2013.05.02,"1,528,000","8,000","1,526,000","1,532,000","1,517,000","200,979",삼성전자
2013.04.30,"1,520,000","39,000","1,490,000","1,530,000","1,488,000","374,100",삼성전자
2013.04.29,"1,481,000","5,000","1,491,000","1,492,000","1,475,000","170,003",삼성전자
2013.04.26,"1,486,000","8,000","1,495,000","1,497,000","1,472,000","233,032",삼성전자
2013.04.25,"1,494,000","8,000","1,470,000","1,494,000","1,470,000","209,278",삼성전자
2013.04.24,"1,486,000","3,000","1,485,000","1,494,000","1,474,000","201,731",삼성전자
2013.04.23,"1,483,000","20,000","1,500,000","1,503,000","1,474,000","177,297",삼성전자
2013.04.22,"1,503,000","28,000","1,490,000","1,503,000","1,465,000","186,717",삼성전자
2013.04.19,"1,475,000","8,000","1,465,000","1,492,000","1,455,000","314,080",삼성전자
2013.04.18,"1,483,000","35,000","1,520,000","1,522,000","1,481,000","267,168",삼성전자
2013.04.17,"1,518,000","10,000","1,566,000","1,566,000","1,514,000","209,822",삼성전자
2013.04.16,"1,528,000","5,000","1,505,000","1,532,000","1,501,000","371,037",삼성전자
2013.04.15,"1,523,000","6,000","1,503,000","1,535,000","1,503,000","215,346",삼성전자
2013.04.12,"1,517,000","23,000","1,540,000","1,550,000","1,513,000","214,881",삼성전자
2013.04.11,"1,540,000","19,000","1,521,000","1,540,000","1,518,000","225,830",삼성전자
2013.04.10,"1,521,000","7,000","1,540,000","1,540,000","1,513,000","235,594",삼성전자
2013.04.09,"1,528,000","8,000","1,527,000","1,530,000","1,510,000","184,880",삼성전자
2013.04.08,"1,520,000","15,000","1,505,000","1,531,000","1,497,000","259,190",삼성전자
2013.04.05,"1,505,000","1,000","1,505,000","1,516,000","1,493,000","299,547",삼성전자
2013.04.04,"1,506,000","15,000","1,517,000","1,519,000","1,499,000","214,009",삼성전자
2013.04.03,"1,521,000","4,000","1,526,000","1,528,000","1,509,000","217,654",삼성전자
2013.04.02,"1,525,000","13,000","1,510,000","1,532,000","1,510,000","171,497",삼성전자
2013.04.01,"1,512,000","15,000","1,535,000","1,535,000","1,512,000","105,910",삼성전자
2013.03.29,"1,527,000","17,000","1,524,000","1,532,000","1,517,000","190,674",삼성전자
2013.03.28,"1,510,000","6,000","1,503,000","1,510,000","1,497,000","159,792",삼성전자
2013.03.27,"1,504,000","5,000","1,515,000","1,516,000","1,487,000","257,628",삼성전자
2013.03.26,"1,509,000","14,000","1,495,000","1,522,000","1,491,000","336,600",삼성전자
2013.03.25,"1,495,000","40,000","1,480,000","1,495,000","1,470,000","205,441",삼성전자
2013.03.22,"1,455,000","2,000","1,458,000","1,468,000","1,452,000","213,742",삼성전자
2013.03.21,"1,457,000","3,000","1,461,000","1,474,000","1,456,000","235,371",삼성전자
2013.03.20,"1,460,000","15,000","1,460,000","1,485,000","1,456,000","270,315",삼성전자
2013.03.19,"1,475,000","30,000","1,450,000","1,492,000","1,448,000","279,542",삼성전자
2013.03.18,"1,445,000","35,000","1,460,000","1,460,000","1,434,000","528,791",삼성전자
2013.03.15,"1,480,000","40,000","1,529,000","1,529,000","1,480,000","732,367",삼성전자
2013.03.14,"1,520,000","7,000","1,528,000","1,534,000","1,499,000","251,156",삼성전자
2013.03.13,"1,527,000","33,000","1,506,000","1,529,000","1,501,000","226,071",삼성전자
2013.03.12,"1,494,000","14,000","1,504,000","1,512,000","1,490,000","174,931",삼성전자
2013.03.11,"1,508,000","9,000","1,493,000","1,512,000","1,485,000","274,965",삼성전자
2013.03.08,"1,499,000","21,000","1,515,000","1,517,000","1,489,000","378,820",삼성전자
2013.03.07,"1,520,000","40,000","1,548,000","1,550,000","1,512,000","269,654",삼성전자
2013.03.06,"1,560,000","10,000","1,572,000","1,575,000","1,547,000","202,973",삼성전자
2013.03.05,"1,550,000","11,000","1,556,000","1,564,000","1,548,000","185,892",삼성전자
2013.03.04,"1,539,000","5,000","1,563,000","1,563,000","1,530,000","265,537",삼성전자
2013.02.28,"1,544,000","17,000","1,530,000","1,554,000","1,530,000","255,684",삼성전자
2013.02.27,"1,527,000",0,"1,559,000","1,559,000","1,519,000","178,764",삼성전자
2013.02.26,"1,527,000","3,000","1,515,000","1,538,000","1,508,000","184,895",삼성전자
2013.02.25,"1,530,000",0,"1,549,000","1,549,000","1,530,000","177,951",삼성전자
2013.02.22,"1,530,000","20,000","1,530,000","1,548,000","1,520,000","277,053",삼성전자
2013.02.21,"1,550,000","5,000","1,540,000","1,558,000","1,535,000","262,473",삼성전자
2013.02.20,"1,545,000","53,000","1,502,000","1,545,000","1,497,000","360,787",삼성전자
2013.02.19,"1,492,000","2,000","1,480,000","1,499,000","1,479,000","122,645",삼성전자
2013.02.18,"1,490,000","8,000","1,490,000","1,501,000","1,481,000","142,199",삼성전자
2013.02.15,"1,498,000","8,000","1,490,000","1,498,000","1,477,000","151,999",삼성전자
2013.02.14,"1,490,000","3,000","1,490,000","1,494,000","1,477,000","150,682",삼성전자
2013.02.13,"1,487,000","19,000","1,474,000","1,489,000","1,456,000","184,181",삼성전자
2013.02.12,"1,468,000","6,000","1,484,000","1,484,000","1,459,000","168,395",삼성전자
2013.02.08,"1,462,000","42,000","1,418,000","1,470,000","1,415,000","268,477",삼성전자
2013.02.07,"1,420,000","7,000","1,439,000","1,439,000","1,420,000","194,422",삼성전자
2013.02.06,"1,427,000","8,000","1,440,000","1,443,000","1,427,000","137,943",삼성전자
2013.02.05,"1,435,000","2,000","1,415,000","1,443,000","1,414,000","227,762",삼성전자
2013.02.04,"1,437,000","4,000","1,450,000","1,453,000","1,417,000","257,238",삼성전자
2013.02.01,"1,441,000","7,000","1,460,000","1,460,000","1,422,000","231,524",삼성전자
2013.01.31,"1,448,000","8,000","1,430,000","1,448,000","1,422,000","321,056",삼성전자
2013.01.30,"1,440,000","31,000","1,426,000","1,440,000","1,412,000","323,848",삼성전자
2013.01.29,"1,409,000","37,000","1,390,000","1,418,000","1,380,000","432,719",삼성전자
2013.01.28,"1,372,000","45,000","1,396,000","1,401,000","1,371,000","618,708",삼성전자
2013.01.25,"1,417,000","36,000","1,460,000","1,461,000","1,405,000","436,418",삼성전자
2013.01.24,"1,453,000","20,000","1,468,000","1,469,000","1,441,000","320,146",삼성전자
2013.01.23,"1,473,000","7,000","1,500,000","1,502,000","1,473,000","186,749",삼성전자
2013.01.22,"1,480,000","26,000","1,445,000","1,487,000","1,445,000","239,166",삼성전자
2013.01.21,"1,454,000","26,000","1,464,000","1,475,000","1,448,000","290,784",삼성전자
2013.01.18,"1,480,000","11,000","1,480,000","1,487,000","1,455,000","250,601",삼성전자
2013.01.17,"1,469,000","23,000","1,502,000","1,502,000","1,450,000","404,999",삼성전자
2013.01.16,"1,492,000","20,000","1,514,000","1,526,000","1,483,000","325,058",삼성전자
2013.01.15,"1,512,000","40,000","1,560,000","1,560,000","1,512,000","214,769",삼성전자
2013.01.14,"1,552,000","19,000","1,539,000","1,552,000","1,528,000","160,602",삼성전자
2013.01.11,"1,533,000","3,000","1,548,000","1,548,000","1,507,000","238,982",삼성전자
2013.01.10,"1,530,000","30,000","1,515,000","1,534,000","1,500,000","293,482",삼성전자
2013.01.09,"1,500,000",0,"1,500,000","1,513,000","1,491,000","253,720",삼성전자
2013.01.08,"1,500,000","20,000","1,513,000","1,517,000","1,498,000","276,757",삼성전자
2013.01.07,"1,520,000","5,000","1,515,000","1,528,000","1,500,000","252,436",삼성전자
2013.01.04,"1,525,000","18,000","1,540,000","1,542,000","1,510,000","260,120",삼성전자
2013.01.03,"1,543,000","33,000","1,582,000","1,584,000","1,543,000","284,927",삼성전자
2013.01.02,"1,576,000","54,000","1,533,000","1,576,000","1,527,000","229,274",삼성전자
2012.12.28,"1,522,000","26,000","1,488,000","1,530,000","1,487,000","212,266",삼성전자
2012.12.27,"1,496,000","26,000","1,470,000","1,500,000","1,470,000","182,909",삼성전자
2012.12.26,"1,470,000","4,000","1,480,000","1,503,000","1,470,000","281,820",삼성전자
2012.12.24,"1,474,000","32,000","1,448,000","1,476,000","1,442,000","290,702",삼성전자
2012.12.21,"1,442,000","61,000","1,493,000","1,496,000","1,440,000","553,510",삼성전자
2012.12.20,"1,503,000","12,000","1,515,000","1,529,000","1,495,000","402,740",삼성전자
2012.12.18,"1,515,000","12,000","1,500,000","1,516,000","1,495,000","271,247",삼성전자
2012.12.17,"1,503,000","12,000","1,501,000","1,524,000","1,497,000","310,372",삼성전자
2012.12.14,"1,515,000","18,000","1,516,000","1,536,000","1,508,000","279,121",삼성전자
2012.12.13,"1,533,000","43,000","1,500,000","1,533,000","1,493,000","614,229",삼성전자
2012.12.12,"1,490,000","14,000","1,473,000","1,496,000","1,473,000","304,949",삼성전자
2012.12.11,"1,476,000","15,000","1,498,000","1,498,000","1,469,000","253,294",삼성전자
